word,score
making it rain,255.0
gamma delta iota,255.0
surf and turf,255.0
dave the laugh,255.0
giggedy giggedy giggedy,255.0
miami pimp smack,255.0
get your goat,255.0
fuck those niggers!!!!!,254.0
for the birds,254.0
george bush jr,254.0
greek spunk receptacle,254.0
rio de janeiro,254.0
calabasas high school,254.0
dead beat dad,253.0
game recognize game,253.0
fairview high school,253.0
stick up kid,253.0
map of tassie,253.0
married with children,253.0
jelly your pants,252.0
tiocfaidh ar la,252.0
chip tha ripper,252.0
invisible pink unicorn,252.0
dirty old man,252.0
wet t-shirt contest,252.0
nation of islam,252.0
batman and robin,252.0
call an audible,252.0
batshit fucking insane,252.0
bend over boyfriend,252.0
green beer day,252.0
giada de laurentiis,252.0
david lee roth,251.0
dun dun dun,251.0
wax that ass,251.0
fuck me harder,251.0
george dubble-ya bush,250.0
stupid bitch syndrome,250.0
university of richmond,250.0
freedom of speech,250.0
jumped the shark,250.0
big yellow joint,250.0
alexander the great,250.0
knuckles the echidna,250.0
sex and candy,250.0
did i stutter,249.0
what the heck,249.0
bust it open,249.0
out of it,249.0
chupa mi verga,249.0
chuckin the deuce,249.0
go for broke,248.0
crank that ,248.0
ay bay bay,248.0
baby on board,248.0
briggsy'll fix it,248.0
phi sigma sigma,248.0
pokey bum wank,248.0
simon and garfunkel,247.0
winnie the pooh,247.0
poo face lady,247.0
c'est la guerre,247.0
red vs. blue,247.0
bowling for soup,247.0
worlds collide theory,247.0
such is life,247.0
elvis is dead,247.0
sticky icky icky,246.0
ill na na,246.0
va jew jew,246.0
bells and whistles,246.0
fire at will,245.0
va ju ju,245.0
stfu & gtfo,245.0
fuck a dick,245.0
bosnia and herzegovina,245.0
manchester  nj,245.0
winds of shit,245.0
fresh to def,244.0
rap is crap,244.0
less than three,244.0
also  cocks,244.0
make up sex,244.0
f a b,244.0
smooth move exlax,244.0
lay the pipe,244.0
tae kwon do,244.0
cool story hansel,244.0
broke phi broke,243.0
hitlery rodman clinton,243.0
123 fake st.,243.0
pi beta phi,243.0
the black parade,243.0
ratchet and clank,243.0
trogdor the burninator,243.0
micky o'hare krishna,243.0
the shawshank redemption,243.0
hunter s thompson,243.0
cox high school,242.0
isle of man,242.0
pulling the goalie,241.0
alabama alarm clock,241.0
a better place,241.0
willie lump lump,241.0
emily the strange,241.0
super mario bros.,240.0
bob jones university,240.0
my ass off,240.0
stone temple pilots,240.0
ron paul revolution,240.0
gilding the lilly,240.0
madison high school,240.0
oi oi savaloy,239.0
underground hip hop,239.0
:{d pringles man,239.0
brave new world,239.0
sex and weed,239.0
piece of ass,239.0
industry rule #4080,239.0
gold star gay,238.0
chew the scenery,238.0
on the real,238.0
baby got back,238.0
go to hell,238.0
text message breakup,238.0
mary jane rottencrotch,238.0
hit it off,237.0
world war iii,237.0
rose colored glasses,237.0
st. louis cardinals,237.0
methanical pancake swiveller,237.0
tap sum bong,237.0
angel of death,237.0
tune in tokyo,237.0
ayo for yayo,237.0
bend and snap,237.0
mental health day,237.0
marine force recon,236.0
you're a doll,236.0
good lookin out,236.0
parents television council,236.0
catch my fade,236.0
built to spill,235.0
wheezing the juice,235.0
pakistani military victories,235.0
super special awesome,235.0
french foreign legion,235.0
black man's kryptonite,235.0
taking a dump,235.0
ball and chain,235.0
pop your cherry,235.0
psycho hose beast,235.0
stone cold fox,235.0
university of minnesota,235.0
black label society,235.0
bite the curb,234.0
old man strength,234.0
pink floyd fan,234.0
the big vc,234.0
bust a move,234.0
phi kappa psi,234.0
22.3 year rule,234.0
daddy's little girl,234.0
tap dat ass,233.0
it was awesome,233.0
curb your dog,233.0
briggsy's toblerone challenge,233.0
my hairy balls,233.0
mtv music awards,233.0
take a dump,233.0
bukkake 50 style,233.0
anh yeu em,233.0
everett  ma,232.0
612 wharf avenue,232.0
a good rogering,232.0
screw the rules,232.0
alpha omicron pi,232.0
san luis obispo,231.0
mail mother fucker,231.0
poppin my collar,231.0
good on ya,231.0
damsel in distress,231.0
baltimore club music,231.0
pardon my french,231.0
full body massage,231.0
princess consuela bananahammock,231.0
me so horny,230.0
final fantasy 6,230.0
suicidal romance x,230.0
flying while muslim,230.0
freak a leak,230.0
blue oyster cult,230.0
nigger mcnigger sandwich,230.0
the new black,230.0
real nigga shit,230.0
monkey d luffy,230.0
ring my bell,229.0
on the throne,229.0
lambda chi alpha,229.0
royce da 5'9',229.0
punch a baby,229.0
virginia tech massacre,228.0
university of waterloo,228.0
and then some,228.0
by the by,228.0
texas belt buckle,228.0
my nose itches,228.0
st. joe's prep,228.0
mark david chapman,228.0
qq more noob,228.0
m etallic a,228.0
9 to 5,227.0
macaroni and cheese,227.0
phi kappa tau,227.0
one-stop retard chav,227.0
urban dictionary loser,227.0
3 second rule,227.0
college of charleston,227.0
catholic school girl,227.0
do it faggot,227.0
mac os x,227.0
furries in denial,227.0
bridge street run,227.0
boot and rally,227.0
fuck tha police,227.0
lluvia de chanes,227.0
my two cents,226.0
pardon the interruption,226.0
bring the rain,226.0
rape a goat,226.0
1000 pound club,226.0
chocolate covered raisins,226.0
a dime piece,226.0
a bill fifty,226.0
spin the bottle,226.0
sprite easter pink,226.0
on the low,225.0
c'est si bon,225.0
the question game,225.0
cuff your chick,225.0
alpha sigma tau,225.0
series of tubes,225.0
take a hike,224.0
wang dang doodle,224.0
drop the ball,224.0
country kitchen buffet,224.0
tee hee hee,224.0
pull a train,224.0
under the radar,224.0
long dong silver,224.0
chiquitita bonne sweeta,224.0
randolph-macon woman's college,224.0
brown bag special,224.0
pho phuc lai,224.0
hoes before bros,223.0
white castle shit,223.0
chase the dragon,223.0
he's her lobster,223.0
gay midget dwarf,223.0
texas a&m university,223.0
sweet sassy molassy,223.0
good day sir,222.0
orange mocha frappuccino,222.0
briggsy's art police,222.0
jive ass turkey,222.0
the ugly one,222.0
make it clap,222.0
waste of space,222.0
ronnie james dio,222.0
massachusetts maritime academy,222.0
donkey kong country,222.0
anal cream pie,222.0
leave me alone,222.0
south of nowhere,222.0
livin' a lie,221.0
eagle has landed,221.0
care bear stare,221.0
man about town,221.0
horny goat weed,221.0
surely you jest!,221.0
university of scranton,221.0
doing a searby,221.0
em yeu anh,221.0
right of way,221.0
briggsy's brothel bill,221.0
get some cheetos,220.0
dropping a deuce,220.0
make your time,220.0
bugger it up,220.0
what the dickens?,220.0
have a cow,220.0
drop dead gorgeous,220.0
wort wort wort,220.0
final fantasy 7,220.0
the daily mail,220.0
delta phi epsilon,219.0
shit pushed in,219.0
fuck me eyes,219.0
trust fund kid,219.0
apple bottom jeans,219.0
university of pennsylvania,219.0
the rocket summer,219.0
pushing up daisies,219.0
el dorado hills,218.0
i know right,218.0
counter strike source,218.0
tits for hits,218.0
high as fuck,218.0
briggsy's diversity policy,218.0
grand theft briggsy,218.0
highway to hell,218.0
knights of cydonia,218.0
in the closet,217.0
who's your daddy,217.0
suck me doogan,217.0
hide the monster,217.0
dirty parody names,217.0
cold spring harbor,217.0
i miss her,217.0
take a slam,216.0
murder death kill,216.0
windows movie maker,216.0
briggsy's throat operation,216.0
ed zachary disease,216.0
back door man,216.0
i am game,216.0
i'm a shark!,216.0
b & t,216.0
the diarrhea song,215.0
new year's resolution,215.0
milf and cookies,215.0
wag the dog,215.0
bush v. gore,215.0
28 days later,215.0
vaya con dios,215.0
devin the dude,215.0
alpha sigma phi,215.0
mary hart's legs,214.0
green the light,214.0
nappy headed hoes,214.0
stamford  ct,214.0
god of war,214.0
sigma alpha epsilon,214.0
bang bang bang,214.0
briggsy's chocolate orange,214.0
guy next door,214.0
ebaums world forums,214.0
kings of chaos,213.0
bill of rights,213.0
dance gavin dance,213.0
cant be arsed,212.0
the great gatsby,212.0
pile of debris,212.0
fade to black,212.0
peanut butter jelly,212.0
hooked on phonics,212.0
stone cold stunner,212.0
cook by numbers,212.0
dope boy fresh,212.0
for the books,212.0
briggsy's special lube,211.0
burst your bubble,211.0
meet the spartans,211.0
house of cards,211.0
bitches be trippin,211.0
pull your card,211.0
langley high school,211.0
leggo my eggo,210.0
shiny toy guns,210.0
o rly owl,210.0
robert downey jr,210.0
dope boy magic,210.0
alligator fuck house,210.0
putas de mierda,210.0
university of rochester,210.0
jack and coke,209.0
revere high school,209.0
guitar hero tripping,209.0
osama bin ladin,209.0
axis of evil,209.0
boston red sox,209.0
xenia zaragevna onatopp,209.0
last song syndrome,209.0
ginger cult boy,209.0
281 330 8004,209.0
frank and beans,209.0
bleed the block,208.0
alba gu brath,208.0
girlfriend in training,208.0
h & k,208.0
riding the bull,208.0
green bay packers,208.0
super mario world,208.0
no pants dance,208.0
kill em all,208.0
english  motherfucker!,208.0
ten toes down,208.0
sour patch kids,208.0
saint joseph's university,207.0
pop and lock,207.0
futuristic sex robotz,207.0
danger to manifold,207.0
los angeles dodgers,207.0
shoopen das woopen,207.0
pay it forward,207.0
jabba the slut,207.0
chav / chavette,207.0
black wall street,207.0
harry and dick,207.0
bag of dicks,206.0
grow some balls,206.0
saint briggsy's day,206.0
french military defeats,206.0
with a bullet,206.0
california potato chip,206.0
strawberry short cake,206.0
fuck me raw,206.0
little miss briggsy,206.0
da trick biatch,206.0
the white man,205.0
ya trick ya,205.0
white girl rap,205.0
kappa pi sigma,205.0
a poops mcgee,205.0
avon old farms,205.0
a 3 day,205.0
the blues brothers,205.0
little black book,205.0
alice in wonderland,205.0
doing the nasty,205.0
hows your father,204.0
y halo thar,204.0
lesbian anal dildo,204.0
gay bowel syndrome,204.0
well i never,204.0
reverse cow girl,204.0
r.i.p. in peace,204.0
walking on eggshells,204.0
miles 'tails' prower,204.0
george bushed it,203.0
thick as thieves,203.0
m & m,203.0
wise beard man,203.0
ain't no thang,203.0
on the fritz,203.0
midget amputee porn,203.0
rick james bitch,203.0
sweep the leg,203.0
beavis & butthead,203.0
devil may care,203.0
va jan jan,203.0
me vale madre,203.0
dead or alive,203.0
diddle my skittle,203.0
blacks don't crack,202.0
what the buck,202.0
briggsy does brighton,202.0
that's a neck!!,202.0
mommies little man,202.0
the shoebox project,202.0
cream pie child,202.0
the g manifesto,202.0
twig and berries,201.0
keep it gangsta,201.0
windows server 2003,201.0
terrance and phillip,201.0
crash and burn,201.0
like a mug,201.0
state patricks's day,201.0
law & order,201.0
smell yo dick,201.0
flight to boston,201.0
cedric bixler zavala,201.0
nuclear launch detected,201.0
suck me off,200.0
dear john letter,200.0
conservative hate culture,200.0
suck on it,200.0
motorcycle futon fuck,200.0
south park republican,200.0
a black moment,200.0
va va voom,200.0
helmet on loose,200.0
mars bar party,199.0
presidential election 2004,199.0
johns hopkins university,199.0
under the gun,199.0
the angry dome,199.0
parking lot pimping,198.0
under 21 tax,198.0
a big had,198.0
goo goo g'joob,198.0
flog the dolphin,198.0
all american rejects,198.0
green biker dude,198.0
cough it up,198.0
teach for america,198.0
chinga tu madre!,198.0
the birthday massacre,198.0
epic fail guy,198.0
san jose sharks,198.0
faith no more,197.0
mississippi wind chime,197.0
alpha phi omega,197.0
delay no more,197.0
age of mythology,197.0
dead to me,197.0
yo yo yo,197.0
besa mi culo,197.0
define your world,197.0
four corner hustlers,197.0
omae o korosu,197.0
flip a shit,197.0
a buck fitty,197.0
chalk it up,196.0
shitting dick nipples,196.0
2 inch rule,196.0
faggot ass nigga,196.0
sacha baron cohen,196.0
a golden ticket,196.0
bitch ass nigger,195.0
fairly odd parents,195.0
jesse de silva,195.0
you bet you,195.0
force of hobbit,195.0
lil bow wow,195.0
university of houston,195.0
star wars kid,195.0
off the wall,195.0
oh em gee,195.0
sack of shit,195.0
half way crook,194.0
fuck shit up,194.0
cop a squat,194.0
a ghetto condom,194.0
coup de la,194.0
new york islanders,194.0
cock puffs o'hoolahan,194.0
running a train,194.0
fire breathing dragon,194.0
duke lacrosse team,193.0
crank dat batman,193.0
god bless america,193.0
kool g rap,193.0
rent a cop,193.0
devil may cry,193.0
one pump chump,192.0
simpsons did it,192.0
hip hop police,192.0
la cosa nostra,192.0
law and order,192.0
and my axe,192.0
across the universe,192.0
creedence clearwater revival,192.0
gleaming the cube,192.0
reign in blood,192.0
bashing the bishop,191.0
on a roll,191.0
weekly world news,191.0
ring of honor,191.0
the briggsy factor,191.0
drunk as fuck,191.0
clutching my pearls,191.0
socks and sandals,191.0
high and tight,191.0
12 year old,191.0
w t snacks,191.0
franklin d. roosevelt,191.0
clapham face lift,191.0
open leg syndrome,191.0
belle and sebastian,190.0
bonnie and clyde,190.0
george wanker bush,190.0
lux et veritas,190.0
taking a break,190.0
stone the crow,190.0
westwood high school,190.0
walking cluster fuck,190.0
chinese finger trap,190.0
melodic death metal,189.0
rox my sox,189.0
oklahoma car wash,189.0
rocks like nickelback,189.0
born again virgin,189.0
port st lucie,189.0
pull the train,189.0
shit don't stink,188.0
on the piss,188.0
7 deadly sins,188.0
kansas city slider,188.0
the dresden dolls,188.0
good ol' boy,188.0
big dick stories,188.0
medal of honor,187.0
4 girls fingerpaint,187.0
fuckety fuck fuck,187.0
i beat anorexia,187.0
stride of pride,187.0
olde english 800,187.0
size doesn't matter,187.0
give a fuck,187.0
rm -rf /,187.0
flipping the bird,187.0
the ewing theory,187.0
pics or stfu,186.0
g and l,186.0
new jersey giants,186.0
g manifesto certified,186.0
out of pocket,186.0
helmets and gloves,186.0
out the ass,186.0
bitch ass hoe,186.0
your mom's box,186.0
mow the lawn,186.0
japanese bonus track,186.0
morning after pill,186.0
insane clown pussies,186.0
reject false icons,186.0
fucked up shit,186.0
hump and dump,185.0
armenian genocide denial,185.0
whip game proper,185.0
midget firemans helmet,185.0
armpit of america,185.0
va jan tan,185.0
jesus h christ,185.0
vagina blood fart,185.0
dead to rights,185.0
chatham high school,185.0
filliam h. muffman,185.0
phoned it in,185.0
staples high school,185.0
food for thought,185.0
5 on it,185.0
twisting the rope,185.0
facial cum slut,185.0
florida state university,185.0
whiskey tango foxtrot,185.0
phillips academy andover,185.0
ville hermanni valo,185.0
homies over hoes,185.0
fellatio alarm clock,185.0
emo mirror picture,184.0
dolce & gabbana,184.0
fuck my life,184.0
random hater raters,184.0
neutral milk hotel,184.0
v of doom,184.0
yadda yadda yadda,184.0
robert e lee,184.0
pop a socket,184.0
pinching her finch,184.0
all that jazz,184.0
punch the clown,184.0
toys r us,183.0
bitches aint shit,183.0
fine ass bitch,183.0
put it down,183.0
this is sparta!,183.0
sexual football field,183.0
the great unwashed,183.0
damn the torpedoes,183.0
legs for days,183.0
what you sayin,183.0
the urban school,183.0
rock n roll,183.0
second to none,183.0
on the daily,183.0
chad michael murray,183.0
hit me back,183.0
tie one on,183.0
marshall mathers lp,183.0
super mario 64,183.0
child bearing hips,182.0
minnesota stand off,182.0
friends with benifits,182.0
tour de france,182.0
fill your boots,182.0
just do it,182.0
pride and prejudice,182.0
burst into tears,182.0
kim jung il,182.0
running on empty,182.0
d & m,182.0
jesus chainsaw massacre,182.0
shut your face,182.0
jack off jill,182.0
i don't care,182.0
team killing fucktard,181.0
band of brothers,181.0
12 guage headache,181.0
bolivian marching powder,181.0
off the grid,181.0
post potter depression,180.0
urban mountain biking,180.0
law school gunner,180.0
bitches n' hoes,180.0
jerk it out,180.0
zeta phi beta,180.0
dropping the soap,180.0
te quiero cojer,180.0
whut it dew,179.0
fuck me shoes,179.0
new york shitty,179.0
cream your pants,179.0
the cat's meow,179.0
konichiwa  bitches!,179.0
louie the cowman,179.0
rock of love,179.0
over the moon,178.0
butt fuck egypt,178.0
kenny vs spenny,178.0
black emo kid,178.0
go for it,178.0
note to self,178.0
cutting your losses,178.0
va ding ding,178.0
phi kappa sigma,178.0
university of denver,178.0
on the fly,178.0
jaba the slut,178.0
con man ,178.0
rock and roll,178.0
fuck outta here,178.0
screwed up click,178.0
pass the dutch,178.0
milking the prostate,178.0
the gosling army,178.0
potter puppet pals,177.0
nightmare before christmas,177.0
ya heard me,177.0
south side gang,177.0
i'm over it,177.0
kappa delta rho,177.0
can get it,177.0
