word,score
blue oyster cult,230.0
8=(   )==d,230.0
sophia bush,230.0
the new black,230.0
flying while muslim,230.0
monkey d luffy,230.0
george strait,230.0
new order,230.0
ooh wee,230.0
reverse kanga,230.0
ipso facto,230.0
ocho cinco,230.0
bastard child,230.0
royal george,230.0
hat trick,230.0
mario kart,230.0
drop science,230.0
boat drinks,230.0
john holmes,230.0
nigger mcnigger sandwich,230.0
ghost wipe,230.0
tabor academy,230.0
sand monkey,230.0
break off,230.0
bloomfield hills,230.0
sausage ride,230.0
sherlock holmes,230.0
bongo party,230.0
five guys,230.0
got nothing on me,230.0
blow back,230.0
9/11 tourette's,230.0
mixed race,230.0
me so horny,230.0
wild cowboys,230.0
fudge jar,230.0
im the ape man,230.0
bah gawd,230.0
a bill,230.0
suicidal romance x,230.0
eat ass,230.0
single-serving friend,230.0
heat check,230.0
shirley manson,230.0
disco lemonade,230.0
50 facts about gays,230.0
hot knife,230.0
real nigga shit,230.0
smoke up,230.0
fake nigga,230.0
oregon trail,230.0
final fantasy 6,230.0
no glove no love,230.0
most extreme elimination challenge,229.0
chop suey,229.0
xbox 360 vs ps3,229.0
united statian,229.0
bro out,229.0
lambda chi alpha,229.0
royce da 5'9',229.0
homo sapiens,229.0
canadian army,229.0
kebert xela,229.0
copper boom,229.0
grease monkey,229.0
good look,229.0
big beaver,229.0
girls lacrosse,229.0
blues clues,229.0
september 11th,229.0
yeah boi,229.0
woo woo,229.0
virgin hair,229.0
domestic engineer,229.0
asian orange,229.0
ice dragon,229.0
brooks brothers,229.0
nick drake,229.0
barbara streisand,229.0
swagger jack,229.0
on the throne,229.0
fair play,229.0
whistle tips,229.0
ring my bell,229.0
biffy clyro,229.0
buzz kill,229.0
mr. garrison,229.0
romantic fool,229.0
punch a baby,229.0
morbid angel,229.0
cop cleaner,229.0
 d,229.0
lost in the sauce,229.0
dom howard,229.0
window shopping,229.0
toms river,229.0
thai stick,229.0
chair ass,228.0
isaac brock,228.0
qq more noob,228.0
and then some,228.0
green party,228.0
nigger stick,228.0
va' fa' un culo,228.0
first of the month,228.0
briggsy spanking,228.0
panda express,228.0
poetic justice,228.0
hoity toity,228.0
shove it,228.0
by the by,228.0
w.o.f. (waste of fuck),228.0
dodge charger,228.0
jewish mother,228.0
ryan stiles,228.0
fuck muppet,228.0
filthy ramirez,228.0
habbo raid,228.0
george putsch,228.0
university of waterloo,228.0
virginia tech massacre,228.0
dag yo,228.0
rainforest rabbit,228.0
lucy in the sky with diamonds,228.0
tar hose,228.0
ecce romani,228.0
a nigga,228.0
wishing well,228.0
crown princess mary of denmark,228.0
bubble gum,228.0
coke dick,228.0
jack mormon,228.0
texas belt buckle,228.0
easy e,228.0
will smith's four favorite words,228.0
mitch conner,228.0
karen o,228.0
all that and a bag of chips,228.0
yes homo,228.0
st. joe's prep,228.0
ed  edd  'n' eddy,228.0
rodney mullen,228.0
robert smith,228.0
fore skin,228.0
chris jericho,228.0
brown shower,228.0
nigger mcnugget,228.0
my nose itches,228.0
m etallic a,228.0
true blue,228.0
mark david chapman,228.0
emory university,228.0
ziggy stardust,228.0
goon sack,227.0
muk city,227.0
to catch a predator,227.0
bridge street run,227.0
that's what i'm talking about,227.0
tori amos,227.0
i'm game,227.0
pok gai,227.0
the internet = serious business,227.0
dad rock,227.0
vince mcmahon,227.0
9 to 5,227.0
furries in denial,227.0
balls to the walls,227.0
one-stop retard chav,227.0
phone rape,227.0
college of charleston,227.0
shout out,227.0
mac os x,227.0
do it faggot,227.0
penny arcade,227.0
macaroni and cheese,227.0
urban dictionary loser,227.0
fuck tha police,227.0
laugh whore,227.0
canal fulton,227.0
icelandic women,227.0
phi kappa tau,227.0
lady di,227.0
tim lincecum,227.0
antonin scalia,227.0
agent orange,227.0
gemma ward,227.0
boot and rally,227.0
syracuse university,227.0
fat monkey,227.0
orly owl,227.0
lluvia de chanes,227.0
formula one,227.0
kick in the nuts,227.0
3 second rule,227.0
playstation 2,227.0
ass hair,227.0
catholic school girl,227.0
throat yogurt,227.0
hole in the wall,227.0
tom welling,227.0
splitting hairs,226.0
hobo power,226.0
chocolate covered raisins,226.0
fiona apple,226.0
tender vittles,226.0
g's up  ho's down,226.0
soulja slim (magnolia slim),226.0
short timer,226.0
butch queen,226.0
pardon the interruption,226.0
lawn gnome,226.0
porsche 944,226.0
road dog,226.0
black mage,226.0
fred and george weasley,226.0
36 chambers,226.0
spin the bottle,226.0
crowd surfing,226.0
sock monster,226.0
microsoft word,226.0
scanner dan,226.0
elliot smith,226.0
tits magee,226.0
buggin out,226.0
milk challenge,226.0
88 mph,226.0
semen demon,226.0
rats ass,226.0
1000 pound club,226.0
cambodian creamsicle,226.0
coin slot,226.0
everywhere like such as,226.0
cotton candy,226.0
main bitch,226.0
bush whipped,226.0
sprite easter pink,226.0
mauricio ,226.0
whats up,226.0
a dime piece,226.0
my two cents,226.0
guy code,226.0
get up,226.0
super duper,226.0
front bum,226.0
fat chicks,226.0
cracked out,226.0
plus one,226.0
a bill fifty,226.0
knock boots,226.0
bring the rain,226.0
girl power,226.0
green light,226.0
match up,226.0
rape a goat,226.0
get that dirt off your shoulder,226.0
lake minnetonka,226.0
jihad joe,226.0
anal fisting,226.0
nu uh,226.0
fumunda cheese,225.0
series of tubes,225.0
cuff your chick,225.0
time lord,225.0
chelsea tractor,225.0
rodney kinged,225.0
briggsy jobbie,225.0
president dipshit,225.0
master baiter,225.0
21th base,225.0
alpha sigma tau,225.0
the question game,225.0
nah mean,225.0
fixin to,225.0
puppet show,225.0
fancy schmancy,225.0
black betty,225.0
lawrence ma,225.0
toss material,225.0
on the low,225.0
bass clarinet,225.0
all day i dream about sports,225.0
space bag,225.0
tia tanaka,225.0
dirty bronson,225.0
gold toof,225.0
fruit booter,225.0
x gonna give it to ya,225.0
big bird,225.0
c'est si bon,225.0
daily heil,225.0
norm macdonald,225.0
turban dictionary,225.0
cut buddy,225.0
steve vai,225.0
hockey player,225.0
black kiss,225.0
green out,225.0
the kinks,225.0
ace in the hole,224.0
damn son,224.0
wet backs,224.0
fangs up,224.0
beef drapes,224.0
cock blocked,224.0
pho phuc lai,224.0
oops-pow surprise!,224.0
punk out,224.0
never rub another man's rhubarb!,224.0
pull a train,224.0
m-1 garand,224.0
nancy drew,224.0
take a hike,224.0
drug test,224.0
12th man,224.0
man chowder,224.0
vinegar tits,224.0
cunnilingus rice,224.0
indie cindy,224.0
paper mario,224.0
randolph-macon woman's college,224.0
chiquitita bonne sweeta,224.0
buck nigger,224.0
knock off,224.0
water orgasm,224.0
under the radar,224.0
fear of long words,224.0
tee hee hee,224.0
free bird,224.0
country kitchen buffet,224.0
skip bayless,224.0
jam sandwich,224.0
drop the ball,224.0
brown bag special,224.0
bone thugs-n-harmony,224.0
jedi flip,224.0
clam bake,224.0
pinky swear,224.0
french exit,224.0
shameless shitter,224.0
wang dang doodle,224.0
long dong silver,224.0
cock rock,223.0
kangaroo court,223.0
rising sun,223.0
gay midget dwarf,223.0
black tax,223.0
sweet sassy molassy,223.0
mrs mop,223.0
shit fuck,223.0
madonna-whore complex,223.0
pepsi blue,223.0
baker's dozen,223.0
texas a&m university,223.0
turd burgaler,223.0
martha's vineyard,223.0
hoes before bros,223.0
hallowed be thy name,223.0
cherry coke,223.0
richard pryor,223.0
he's her lobster,223.0
titty twister,223.0
ianto jones,223.0
nap fraud,223.0
coo coo for cocoa puffs,223.0
soul searching,223.0
special forces,223.0
pt loser,223.0
go scratch,223.0
gday mate im australian,223.0
fuck yourself,223.0
of montreal,223.0
fucking hell,223.0
belmont transfer,223.0
steak and a blow job day,223.0
atomic deuce,223.0
ghost poo,223.0
white castle shit,223.0
flying camel,223.0
summer vacation,223.0
ned kelly,223.0
prick flick,223.0
chase the dragon,223.0
moon on a stick,223.0
samus aran,223.0
con safos,223.0
doodoo mama,222.0
make it clap,222.0
righty tighty lefty loosy,222.0
preppy guy,222.0
i'm rich  bitch!,222.0
ac-130h 'spectre',222.0
leave me alone,222.0
the edge,222.0
the prodigy,222.0
the ugly one,222.0
trey anastasio,222.0
smack that,222.0
d-generation x,222.0
homo milk,222.0
bomb ass,222.0
iron lotus,222.0
banana bender,222.0
orange mocha frappuccino,222.0
anal cream pie,222.0
get weird,222.0
jello shot,222.0
chi city,222.0
e tard,222.0
eating disorder,222.0
cut of your jib,222.0
good day sir,222.0
waste of space,222.0
shook ones,222.0
foster's home for imaginary friends,222.0
north philly,222.0
fell out of the ugly tree and hit every branch on the way down,222.0
monster hunter,222.0
south of nowhere,222.0
cold war,222.0
rocket queen,222.0
donkey kong country,222.0
panties in a wad,222.0
hang over,222.0
george bushing,222.0
ronnie james dio,222.0
jive ass turkey,222.0
massachusetts maritime academy,222.0
briggsy's art police,222.0
malice mizer,222.0
sick boy,222.0
woogie boogie,221.0
foppish dandy,221.0
beat down,221.0
man about town,221.0
bag lady,221.0
horny goat weed,221.0
francis ,221.0
home boy,221.0
21 grams,221.0
champagne room,221.0
time travel,221.0
livin' a lie,221.0
party trick,221.0
girl gamer,221.0
terry pratchett,221.0
care bear stare,221.0
mixed wrestling,221.0
frothy walrus,221.0
breast sex,221.0
eagle has landed,221.0
bleached asshole,221.0
carlos santana,221.0
madison high school baseball,221.0
top o' the mornin' to ya,221.0
em yeu anh,221.0
briggsy brothel,221.0
stretched lobes,221.0
loose change,221.0
shack up,221.0
mud skipper,221.0
batty rider,221.0
ass sex,221.0
briggsy's brothel bill,221.0
samurai jack,221.0
tony iommi,221.0
surely you jest!,221.0
crack baby,221.0
gnarls barkley,221.0
bloody wanker,221.0
technicolor yawn,221.0
tattoo tear,221.0
blow chunks,221.0
university of scranton,221.0
que bola,221.0
right of way,221.0
doing a searby,221.0
cheryl cole,221.0
din din,221.0
white wings,221.0
big floppy donkey dick,220.0
perfect shit,220.0
dead classy,220.0
wort wort wort,220.0
dub c,220.0
domestic violence,220.0
underage sex,220.0
paul gilbert,220.0
sack up,220.0
half chub,220.0
sex toys,220.0
dropping a deuce,220.0
aye bet,220.0
under armour,220.0
shake junt,220.0
bugger it up,220.0
take the browns to the super bowl,220.0
ladainian tomlinson,220.0
have a cow,220.0
goofing around,220.0
athletic trainer,220.0
g manifesto,220.0
emo gay,220.0
love peace and chicken grease,220.0
labia majora,220.0
puddle pirate,220.0
get some cheetos,220.0
i'm rick james bitch,220.0
drop dead gorgeous,220.0
what the dickens?,220.0
slap dick,220.0
cold hearted,220.0
real madrid,220.0
final fantasy 7,220.0
built like a brick shithouse,220.0
a game,220.0
fifty cent,220.0
bump uglies,220.0
the daily mail,220.0
starter wife,220.0
make your time,220.0
civil engineer,220.0
pitchfork hipster,220.0
ditch pig,220.0
jeff goldblum,220.0
mind eraser,220.0
lauren conrad,220.0
black sheep,220.0
bloody oath,219.0
michigan left,219.0
the kooks,219.0
banana boobs,219.0
spice 1,219.0
c.s. lewis,219.0
regis kid,219.0
fuck me eyes,219.0
brown town,219.0
the warriors,219.0
brian warner,219.0
trust fund kid,219.0
university of pennsylvania,219.0
tig bitties,219.0
dingle hopper,219.0
the john,219.0
the rocket summer,219.0
fox noise,219.0
turd burgler,219.0
cum bubble,219.0
disappearing panda,219.0
knob jockey,219.0
f sexual,219.0
black gothic,219.0
shit pushed in,219.0
pushing up daisies,219.0
rim shot,219.0
soldier boy,219.0
briggsy beard,219.0
throw up,219.0
ass backwards,219.0
toy boy,219.0
apple bottom jeans,219.0
eternal sunshine of the spotless mind,219.0
waste gash,219.0
colon three,219.0
no fate but what we make,219.0
spider monkey,219.0
batshit crazy,219.0
delicious cake,219.0
driving south,219.0
delta phi epsilon,219.0
rule 88,219.0
oil ticks,219.0
black supremacy,219.0
pussy monster,219.0
prairie oyster,219.0
it takes two to tango,219.0
master of your domain,219.0
to boot,218.0
da hui,218.0
nigger shower,218.0
geek squad,218.0
paul wolfowitz,218.0
so i herd u liek mudkipz,218.0
dog end,218.0
quantus theory,218.0
grand theft briggsy,218.0
nig rig,218.0
space out,218.0
natural light,218.0
highway to hell,218.0
poop tooth,218.0
mr brightside,218.0
el dorado hills,218.0
like whoa,218.0
briggsy prize,218.0
sonny jim,218.0
charlie foxtrot,218.0
baby fat,218.0
disco biscuits,218.0
canker sore,218.0
teeny boppers,218.0
smith college,218.0
tits for hits,218.0
pearl catcher,218.0
cutting edge,218.0
loyola college,218.0
baby boy,218.0
gunga galunga,218.0
salty cracker,218.0
hells yeah,218.0
mark out,218.0
cor blimey,218.0
mad skillz,218.0
assed out,218.0
briggsy's diversity policy,218.0
red hair,218.0
skull fucking,218.0
rape face,218.0
counter strike source,218.0
no soap...radio,218.0
burnt out,218.0
washington heights,218.0
i know right,218.0
high as fuck,218.0
the boys,218.0
knights of cydonia,218.0
briggsy board,218.0
gun show,218.0
silver spring,218.0
john smith,218.0
bee-stung lips,218.0
nigger on saturday night,218.0
c shocker,217.0
half-man half-amazing,217.0
hot cocoa sampler box,217.0
throw in the towel,217.0
out of the butt and into the fuck,217.0
bush it,217.0
belly dance,217.0
sugar high,217.0
cold spring harbor,217.0
don't panic,217.0
candy mountain,217.0
bk lounge,217.0
ze goggles  zey do nothing!,217.0
leon kennedy,217.0
rachel ray,217.0
root beer,217.0
in the closet,217.0
tony soprano,217.0
i miss her,217.0
rodney king,217.0
tommying out,217.0
who's your daddy,217.0
buck up,217.0
larry the cable guy,217.0
i already got like five,217.0
dirty parody names,217.0
colombian necktie,217.0
draped up,217.0
screaming pelican,217.0
jigga what,217.0
big o,217.0
far cry,217.0
donald rumsfailed,217.0
hide the monster,217.0
suck me doogan,217.0
the aristocrats,217.0
akon black,217.0
bankers club,217.0
nancy story,217.0
coffee shop,217.0
stage right,217.0
hot guy,216.0
candy kid,216.0
coke bloat,216.0
mommy parts,216.0
i am game,216.0
phonetic alphabet,216.0
joanna newsom,216.0
windows movie maker,216.0
sucka mc,216.0
colonel sanders,216.0
third degree,216.0
stupid fuck,216.0
ed zachary disease,216.0
polar bear,216.0
b & t,216.0
goat rope,216.0
murder death kill,216.0
brush your shoulders off,216.0
jello biafra,216.0
jefferson airplane,216.0
flat bill,216.0
double dip,216.0
when hell freezes over,216.0
dunkin donuts,216.0
ninja shitblast,216.0
rammer jammer,216.0
briggs issue,216.0
i'm a shark!,216.0
military brat,216.0
back door man,216.0
blowjob week,216.0
pity fuck,216.0
wet the baby's head,216.0
hard core,216.0
shit-stained schumacher,216.0
briggsy's throat operation,216.0
buddy christ,216.0
famke janssen,216.0
marlboro red,216.0
dark knight,216.0
raider fan,216.0
take a slam,216.0
purity ring,216.0
wag the dog,215.0
jebi se,215.0
new year's resolution,215.0
arm biter,215.0
yellow mellow,215.0
geez louise,215.0
rush hour,215.0
gray market,215.0
happy slapping,215.0
watson 540,215.0
sixty nine,215.0
good egg,215.0
big pimpin,215.0
six fo,215.0
louisville slugger,215.0
night man,215.0
chaos theory,215.0
shut down,215.0
knob polishing,215.0
smurf turf,215.0
vaya con dios,215.0
snake in the grass,215.0
zelda ocarina of time,215.0
ass mouth,215.0
boones farm,215.0
working girl,215.0
nob jockey,215.0
uphill gardener,215.0
up your butt and around the corner,215.0
bush v. gore,215.0
follow through,215.0
28 days later,215.0
how to lose your virginity,215.0
chick flick dick trick,215.0
christmas noob,215.0
milf and cookies,215.0
timmy chans,215.0
astral projection,215.0
the diarrhea song,215.0
fell off the wagon,215.0
harley davidson,215.0
kroff dinner,215.0
good grief,215.0
power couple,215.0
alpha sigma phi,215.0
devin the dude,215.0
mr. skullhead,215.0
henry rollins,215.0
george zimmer,215.0
industrial piercing,214.0
gorilla juice,214.0
paper tiger,214.0
old enough to bleed  old enough to breed,214.0
false hope,214.0
k town,214.0
play it by year,214.0
mother flocker,214.0
encylopedia dramatica,214.0
briggsy's chocolate orange,214.0
social suicide,214.0
kinky sex,214.0
the legend of zelda: ocarina of time,214.0
south lakes,214.0
noob combo,214.0
fght ff yr dmns,214.0
popped cherry,214.0
god of war,214.0
john edward,214.0
pirate fuck,214.0
tabor's law,214.0
bling bang,214.0
martin johnson,214.0
soup baby,214.0
coco the beever boy,214.0
hand cannon,214.0
forum troll,214.0
bang bang bang,214.0
the fear,214.0
knob cheese,214.0
cop that,214.0
cum dragon,214.0
briggsy poppins,214.0
sigma alpha epsilon,214.0
green the light,214.0
party animal,214.0
stamford  ct,214.0
turd sandwich,214.0
double drop,214.0
god botherer,214.0
reno 911,214.0
ruby throated mattress thrasher,214.0
government name,214.0
scooby snack,214.0
ebaums world forums,214.0
mary hart's legs,214.0
cock jockey,214.0
dicked down,214.0
nappy headed hoes,214.0
zoe boy,214.0
sho nuff,214.0
dead drop,214.0
cock jam,214.0
designated driver,214.0
home movies,214.0
so long,214.0
babel fish,214.0
section 8,214.0
hipster doofus,214.0
bonsai kitty,214.0
amber alert,214.0
pollen swenis,214.0
soon (tm),214.0
guy next door,214.0
sneaky snake,213.0
on the down low,213.0
bill of rights,213.0
who dey,213.0
take me,213.0
blazing saddles,213.0
big meech,213.0
9/11 republicans,213.0
abdominal snowman,213.0
lay in the cut,213.0
pop bottles,213.0
samuel jackson,213.0
serbian women,213.0
dance gavin dance,213.0
taylor hanson,213.0
drinking problem,213.0
boner pants,213.0
serial killer,213.0
kings of chaos,213.0
ras clart,213.0
down under,213.0
little briggsy,213.0
travis mccoy,213.0
barry white,213.0
